,Unnamed: 0,date,title,url
203,203,2022.02.11.,8살 딸 대소변 먹이고 살해한 20대 부부...징역 30년 확정,https://news.jtbc.joins.com/article/article.aspx?news_id=NB12046416
204,204,2022.02.17.,재입북 시도한 50대 탈북민 징역 1년 6개월,https://news.kbs.co.kr/news/view.do?ncd=5397507&ref=A
205,205,2022.02.17.,"""통탄스럽다""…'23년 미제' 제주 변호사 살해 혐의 50대 무죄(종합)",https://www.news1.kr/articles/?4588376
206,206,2022.02.11.,"""시끄러워"" 같은 병실 환자 살해, 70대 징역 12년",http://www.dt.co.kr/contents.html?article_no=2022021102109919608005&ref=naver
207,207,2022.02.18.,"6살 조카 학대살해, 갈비뼈 16개 부러뜨린 외삼촌…항소심서 감형",https://www.hankyung.com/society/article/2022021839167
215,215,2022.02.03.,어머니 선처 호소에 부모 살해미수범 징역 10년→7년 감형,https://hankookilbo.com/News/Read/A2022020310440003763?did=NA
216,216,2022.02.11.,'8살 딸 학대 살해' 20대 부부 징역 30년 확정,http://www.obsnews.co.kr/news/articleView.html?idxno=1343537
217,217,2022.02.16.,"'장인 앞 장검으로 아내 살해' 남편 징역 20년...""끔찍하고 충격적""",https://www.ajunews.com/view/20220216155936444
218,218,2022.02.17.,제주 변호사 살해 사건 피의자 무죄  ,https://www.pressian.com/pages/articles/2022021718393437939?utm_source=naver&utm_medium=search
219,219,2022.02.18.,장인 앞에서 아내 '일본도'로 살해한 40대... 징역 20년 판결 불복해 항소,http://www.ltn.kr/news/articleView.html?idxno=34238
220,220,2022.02.11.,"대법, '8세 딸 학대 살해' 20대 부부에 징역 30년 확정",http://yna.kr/AKR20220211057200004?did=1195m
223,223,2022.02.11.,"""술 좀 그만"" 잔소리에 90대 母 살해한 아들, 징역 14년 확정",https://www.asiatoday.co.kr/view.php?key=20220211010005480
224,224,2022.02.15.,돈 갚으라는 여친 살해·사체 은닉 40대… 항소심서 징역 28년,http://moneys.mt.co.kr/news/mwView.php?no=2022021518278023502
225,225,2022.02.17.,"제주 변호사 살해 전 조폭 '무죄'…재판장 ""법적인 무죄""",https://www.nocutnews.co.kr/news/5709367
226,226,2022.02.11.,"""시끄럽다"" 병실 환자 살해한 70대 징역 12년 선고",https://www.ytn.co.kr/_ln/0103_202202111645071285
227,227,2022.02.17.,"'착한 아내' 선처로 풀려난 폭력남, 집유 38일 만에 아내 살해",https://www.news1.kr/articles/?4587941
228,228,2022.02.18.,갈비뼈 16개 부러지도록 6살 때려 죽인 외삼촌 부부 감형… “살해 고의성 없어”,https://www.seoul.co.kr/news/newsView.php?id=20220218500118&wlog_tag3=naver
231,231,2022.02.11.,"""술 그만 마셔라"" 꾸지람에 90대母 살해한 아들, 징역 14년 확정",http://www.newspim.com/news/view/20220210001437
237,237,2022.02.18.,"“시끄럽다” 정신병원 같은 병실 환자 살해 70대, 징역 12년 판결에 쌍방 항소",http://www.munhwa.com/news/view.html?no=20220218MW114047577846
239,239,2022.02.11.,"‘8세 딸 학대 살해’ 20대 부부, 징역 30년 확정",https://www.seoul.co.kr/news/newsView.php?id=20220211500061&wlog_tag3=naver
241,241,2022.02.11.,"[판결] 대법원, '8세 딸 학대 살해' 20대 부부 징역 30년 확정",https://www.lawtimes.co.kr/Legal-News/Legal-News-View?serial=176398
242,242,2022.02.17.,제주 장기미제 변호사 살해사건 피고인 무죄…협박 혐의만 인정,https://www.khan.co.kr/local/Jeju/article/202202171702001
243,243,2022.02.10.,"말다툼 끝에 아내 살해한 70대, 항소심서도 징역 8년",http://www.segye.com/content/html/2022/02/10/20220210503358.html?OutUrl=naver
248,248,2022.02.17.,생후 2주된 아들 때려죽인 친부…징역 25년 확정,https://ilyo.co.kr/?ac=article_view&entry_id=422941
249,249,2022.02.15.,"""돈 갚아"" 독촉에 여친 살해…40대男 항소심도 '징역 28년'",https://www.hankyung.com/society/article/2022021558557
254,254,2022.02.10.,"""아들 돈 함부로 받지 마"" 낮잠 자던 아내 살해한 70대",https://news.sbs.co.kr/news/endPage.do?news_id=N1006634951&plink=ORI&cooper=NAVER
255,255,2022.02.03.,"빚 독촉에 부모님 살해하려 했지만...""용서해달라"" 어머니 선처에 감형",https://news.jtbc.joins.com/article/article.aspx?news_id=NB12045337
256,256,2022.02.16.,장인 앞에서 장검으로 아내 살해한 남편…1심 징역 20년,http://www.dt.co.kr/contents.html?article_no=2022021602109919607008&ref=naver
257,257,2022.02.11.,"""술 조금만 마셔"" 꾸지람에...90대 노모 살해한 아들, 징역 14년",http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=4697614
258,258,2022.02.19.,결혼식서 8세 소녀 납치·살해한 프랑스 군인에 '종신형' 선고,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00008&news_seq_no=4702685
261,261,2022.02.11.,"""시끄러워 입 막아""…정신병원서 같은 병실 환자 살해한 70대 징역 12년",https://view.asiae.co.kr/article/2022021115330555054
262,262,2022.02.03.,“빚 독촉에” 부모 살해미수 40대 아들…그래도 어머니는 용서했다,https://www.seoul.co.kr/news/newsView.php?id=20220203500009&wlog_tag3=naver
266,266,2022.02.16.,'장인 앞에서 아내 일본도 살해' 남편 오늘 1심 선고… 무기징역 구형,https://www.news1.kr/articles/?4585678
268,268,2022.02.17.,대법 '생후 2주 아들 폭행 사망' 친부 징역 25년 확정,http://www.newspim.com/news/view/20220217000402
269,269,2022.02.10.,"""아들 용돈 왜 받아""…말다툼 끝 아내 살해 70대 2심도 징역 8년",https://www.news1.kr/articles/?4579579
271,271,2022.02.11.,"8살 딸 대소변 먹이고 살해한 20대 부부, 오늘 대법원 선고",https://news.jtbc.joins.com/article/article.aspx?news_id=NB12046405
272,272,2022.02.11.,혼인신고 뒤 아내 살해 50대 2심도 징역 18년,https://tjmbc.co.kr/article/yqf6xLN6-LpnBtE
273,273,2022.02.11.,"굶기고 때리고…8살 딸 학대 살해 20대 부부, 징역 30년형 확정",http://www.ifm.kr/news/328823
274,274,2022.02.16.,'장인 앞에서 장검으로 아내 살해' 남성 1심서 징역 20년,https://www.khan.co.kr/national/national-general/article/202202161537011
276,276,2022.02.11.,"""소리질러 시끄러워""…같은 병실 사지결박 환자 살해 70대 징역 12년",https://www.news1.kr/articles/?4581971
277,277,2022.02.18.,갈비뼈 부러뜨려 6살 조카 살해 외삼촌 부부…2심서 대폭 감형,http://www.sisajournal.com/news/articleView.html?idxno=233584
278,278,2022.02.11.,"“술 조금만 마셔” 90대 노모 살해한 50대 아들, 징역 14년",https://www.hani.co.kr/arti/society/society_general/1030703.html
279,279,2022.02.18.,"""약속 안 지켰다"" 80대 내연남 폭행·살해 50대女 항소심도 실형",http://www.newsis.com/view/?id=NISX20220218_0001764452&cID=10201&pID=10200
280,280,2022.02.11.,혼인신고 한달 뒤 아내 살해한 50대 2심도 징역 18년,http://yna.kr/AKR20220211102000063?did=1195m
283,283,2022.02.16.,'장인 앞에서 아내 살해' 40대 남성 1심서 20년형,http://www.newspim.com/news/view/20220216000962
