,date,title,url
0,2021.12.31.,인천서 여성·공범 잇따라 살해 권재찬 구속 기소,http://www.newsis.com/view/?id=NISX20211231_0001708662&cID=10802&pID=14000
1,2021.12.30.,'징역 30년' 20개월 영아 학대·성폭행범 항소 포기,http://yna.kr/AKR20211230091300063?did=1195m
2,2021.12.31.,“너 죽여도 난 심신미약” 악플 고소당하자 동창생 살해 협박한 10대,http://news.heraldcorp.com/view.php?ud=20211231000012
3,2021.12.31.,"20개월 의붓딸 성폭행·살해 20대 계부, ‘징역 30년’ 항소 포기",https://www.seoul.co.kr/news/newsView.php?id=20211231500055&wlog_tag3=naver
4,2021.12.30.,"""1000원 안 빌려줘서""…행인 살해 30대 징역 20년에 쌍방 항소",http://www.newsis.com/view/?id=NISX20211230_0001708052&cID=10201&pID=10200
5,2021.12.28.,20개월 영아 성폭행 · 살해범 '사이코패스' 판정받았다,https://news.sbs.co.kr/news/endPage.do?news_id=N1006584096&plink=ORI&cooper=NAVER
6,2021.12.31.,"검찰, ‘신변보호 여성 가족 살해’ 이석준 구속 기소",https://www.vop.co.kr/A00001606603.html
7,2021.12.30.,"""父 14번 찔러 살해한 그놈, 20년형에 항소…사형 내려주세요""",https://www.joongang.co.kr/article/25036894
8,2021.12.31.,"[사건의재구성] ""2만원 더 달라고?""…여성 살해한 60대 성매수男",https://www.news1.kr/articles/?4539568
9,2021.12.28.,망상 사로잡혀 친모 살해 30대 아들 징역 15년,https://www.nocutnews.co.kr/news/5680644
10,2021.12.30.,"20개월 의붓딸 학대 살해·성폭행한 20대 계부, 항소 포기",http://www.newsis.com/view/?id=NISX20211230_0001707539&cID=10807&pID=10800
11,2021.12.31.,‘20개월 동거녀 딸 성폭행·살해’ 20대 항소 포기,http://news.tf.co.kr/read/national/1909431.htm
12,2021.12.30.,"천호동 '묻지마' 살인범, 징역 20년에 항소…유족 ""사형 내려야""",http://yna.kr/AKR20211230168400004?did=1195m
13,2021.12.29.,피고인·검찰 모두 항소… '마포 오피스텔 살해' 1심서 징역 30년,http://moneys.mt.co.kr/news/mwView.php?no=2021122908478091623
14,2021.12.28.,20개월 영아 성폭행·살해범 '사이코패스' 판정,https://imnews.imbc.com/news/2021/society/article/6327771_34873.html
15,2021.12.29.,장모에 성관계 요구…영아 살해범 '사이코패스' 판정 부른 행각 [사건추적],https://www.joongang.co.kr/article/25036457
