,date,title,url
0,2022.04.30.,직장동료 남편 살해한 중국인 징역 20년…법원 “범행 매우 잔혹”,https://biz.chosun.com/topics/topics_social/2022/04/30/VZPGZNVIFBHJHPGYHOXNCLGFLI/?utm_source=naver&utm_medium=original&utm_campaign=biz
1,2022.04.30.,"""나 무시하는 거야?""…잠든 직장 상사 흉기로 살해한 60대",http://news.mk.co.kr/newsRead.php?no=384218&year=2022
2,2022.04.30.,'누나→아가씨' 앱번역 오류가 부른 참사…정읍 잔혹살해 전말,https://www.joongang.co.kr/article/25067777
3,2022.04.30.,美위스콘신 10세소녀 성폭행살해 용의자는 4살 위 고종사촌 오빠,https://www.yna.co.kr/view/AKR20220430007600009?input=1195m
4,2022.04.28.,'정인이 학대 살해' 양모 징역 35년 확정…양부는 징역 5년,https://news.sbs.co.kr/news/endPage.do?news_id=N1006731223&plink=ORI&cooper=NAVER
5,2022.04.28.,‘정인이 학대 살해’ 양모 징역 35년 확정…양부는 징역 5년,https://www.donga.com/news/article/all/20220428/113126419/1
6,2022.04.29.,美 위스콘신서 14살 소년이 10살 소녀 성폭행 후 살해,http://news.tvchosun.com/site/data/html_dir/2022/04/29/2022042990052.html
7,2022.04.28.,'입양아 살해' 30대 양부에 항소심서도 무기징역 구형,http://www.newsis.com/view/?id=NISX20220428_0001852573&cID=10803&pID=14000
8,2022.04.27.,치사량 니코틴 먹여 남편 살해 30대에 무기징역 구형,https://imnews.imbc.com/news/2022/society/article/6363300_35673.html
9,2022.04.29.,"검찰, ‘이석준 사건’ 흥신소 업자에 징역 7년 구형",http://www.fnnews.com/news/202204291432306134
10,2022.04.28.,"""왜 여자 못 만나게 해"" 망상…친모 살해 30대, 2심도 징역 15년",http://www.newsis.com/view/?id=NISX20220428_0001851980&cID=10201&pID=10200
11,2022.04.30.,[사건의 재구성] '번 돈 다 주고 中 가라' 환청에…같은 중국동포 살해,https://www.news1.kr/articles/?4665723
12,2022.04.28.,"대법, '정인이 학대 살해' 양모에 징역 35년 확정…무기징역에서 감형(종합)",http://www.fnnews.com/news/202204281145084231
14,2022.04.28.,"""어머니 때문에 여성 못 만나"" 친모 살해 30대 2심도 징역 15년",https://www.yna.co.kr/view/AKR20220428119800054?input=1195m
15,2022.04.27.,"""숲에 선물 있어""…보험금 노려 살해 시도한 일당 최고 징역 20년",http://news.mt.co.kr/mtview.php?no=2022042718451726045
16,2022.04.28.,[1보] '정인이 학대 살해' 양모 징역 35년 확정…양부는 징역 5년,https://www.yna.co.kr/view/AKR20220428084000004?input=1195m
17,2022.04.28.,"멕시코, 여성 노린 범죄 처벌 강화…""살해 미수도 징역 40년""",https://www.yna.co.kr/view/AKR20220428004300087?input=1195m
18,2022.04.28.,‘중국판 이은해’ 내연남과 남편 살해모의 남녀 징역 2년,http://www.edaily.co.kr/news/newspath.asp?newsid=03371846632300712
19,2022.04.28.,"'정인이 사건' 양모, 징역 35년 확정…양부는 징역 5년",http://www.edaily.co.kr/news/newspath.asp?newsid=02794566632300712
20,2022.04.28.,정인이 양모 징역 35년,http://www.newsis.com/view/?id=NISI20220428_0018744737
21,2022.04.28.,"'니코틴 미숫가루'… 남편 살해한 아내, 무기징역 구형",http://moneys.mt.co.kr/news/mwView.php?no=2022042809090990264
22,2022.04.26.,"50대 다방여성 성폭행 실패 후 살해기도 50대, 징역15년",http://www.newsis.com/view/?id=NISX20220425_0001847096&cID=10817&pID=14000
23,2022.04.29.,법으로 남은 이름 '정인이'‥양모 '징역 35년',https://imnews.imbc.com/replay/2022/nwtoday/article/6363872_35752.html
24,2022.04.28.,"대법, 정인이 양모에 징역 35년 선고… 시민단체 눈물 [뉴시스Pic]",http://www.newsis.com/view/?id=NISX20220428_0001852141&cID=10201&pID=10200
25,2022.04.28.,대법원 정인이 사건 양모 징역 35년 확정,https://www.news1.kr/photos/view/?5343177
26,2022.04.27.,"'폭력남편 살해' 50대, 2심도 징역 6년…""부당 대우 참작""",http://www.newsis.com/view/?id=NISX20220427_0001850301&cID=10201&pID=10200
27,2022.04.28.,"온라인게임 시비 끝 '현피' 살인 30대, 징역 15년 확정",http://www.newsis.com/view/?id=NISX20220428_0001851301&cID=10807&pID=10800
28,2022.04.29.,"""또 술 마시냐"" 꾸지람에 친형 살해 60대, 2심도 징역 18년",https://www.news1.kr/articles/?4665576
29,2022.04.21.,염불 소리 시끄럽다는 이웃주민 살해한 60대 '징역20년',http://www.newsis.com/view/?id=NISX20220421_0001843418&cID=10812&pID=10800
30,2022.04.25.,"""아기 변기에 넣어라"" 영아살해 방조범 항소심서 감형, 왜?",http://www.edaily.co.kr/news/newspath.asp?newsid=03440726632299728
31,2022.04.28.,"""정인아 미안해""… 양모 징역 35년 확정에 ""감형 절망스럽다""",http://moneys.mt.co.kr/news/mwView.php?no=2022042814092371067
32,2022.04.25.,직장동료 둔기 휘둘러 살해한 40대 '징역14년',http://www.newsis.com/view/?id=NISX20220425_0001846879&cID=10807&pID=10800
33,2022.04.25.,"정인이 양모, 이번주 대법원 선고…2심은 징역 35년",http://www.newsis.com/view/?id=NISX20220425_0001846707&cID=10201&pID=10200
34,2022.04.22.,"검찰 ""검수완박땐 제2 '세모녀 살해사건' 못 밝혀내""",http://www.newsis.com/view/?id=NISX20220422_0001843683&cID=10201&pID=10200
35,2022.04.29.,"정인이 양모 ‘징역 35년’ 감형 확정…방청객서 욕설·고성, 일부는 울음 터뜨리기도",http://www.segye.com/content/html/2022/04/28/20220428511539.html?OutUrl=naver
36,2022.04.28.,정인이 학대 살해 양모 35년형 확정,http://news.mk.co.kr/newsRead.php?no=379629&year=2022
37,2022.04.30.,[주요재판 톺아보기] 정인이 숨진 지 1년 6개월 만에...양모 징역 35년 확정,https://www.ajunews.com/view/20220429160639031
38,2022.04.28.,"‘정인이’ 살해한 양모 징역 35년 확정···아동학대 경각심 환기, 구조적 해결책 과제도 남아",https://www.khan.co.kr/national/national-general/article/202204281503001
39,2022.04.28.,망상 때문에 모친 살해한 子...징역 15년 선고,https://www.nbntv.co.kr/news/articleView.html?idxno=969376
